track_id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms_x,track_name,external_urls_tracks,track_artist_id,artist_name,followers number,images_artists,external_urls_artists,track_album_id,album_name,release_date,image_album,external_urls_albums,duration_ms_y,explicit,genres
6FLwmdmW77N1Pxb1aWsZmO,0.418,0.249,-13.744,0.0301,0.841,0.661,0.112,0.213,82.803,218546,Only Time,https://open.spotify.com/track/6FLwmdmW77N1Pxb1aWsZmO,6uothxMWeLWIhsGeF7cyo4,Enya,2417919,https://i.scdn.co/image/ab6761610000e5eb9ce996547e0b307c94f662e6,https://open.spotify.com/artist/6uothxMWeLWIhsGeF7cyo4,2ioso1tqQ5zABQDVYyiUi5,A Day Without Rain,2000-11-11,https://i.scdn.co/image/ab67616d0000b27370dd4e18b9c3431ee7a9b8a1,https://open.spotify.com/album/2ioso1tqQ5zABQDVYyiUi5,218546,False,"new age, celtic, World/Traditional, Folk/Acoustic"
0tgVpDi06FyKpA1z0VMD4v,0.599,0.448,-6.312,0.0232,0.163,0.0,0.106,0.168,95.05,263400,Perfect,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,119755896,https://i.scdn.co/image/ab6761610000e5eb399444ed4eace08b549d1161,https://open.spotify.com/artist/6eUKZXaKkcviH0Ku9w2n3V,3T4tUhGYeRNVUGevb0wThu,÷ (Deluxe),2017-03-03,https://i.scdn.co/image/ab67616d0000b273ba5db46f4b838ef6027e6f96,https://open.spotify.com/album/3T4tUhGYeRNVUGevb0wThu,263400,False,"soft pop, pop"
2aSC2xhRxOLiiZZVjhbylH,0.773,0.414,-7.436,0.0961,0.00411,3.4e-05,0.0733,0.289,99.993,227880,"Hold On, We're Going Home",https://open.spotify.com/track/2aSC2xhRxOLiiZZVjhbylH,3TVXtAsR1Inumwj472S9r4,Drake,97311494,https://i.scdn.co/image/ab6761610000e5eb4293385d324db8558179afd9,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4,1XslIirSxfAhhxRdn4Li9t,Nothing Was The Same,2013-01-01,https://i.scdn.co/image/ab67616d0000b273a90d170c61fb7d063d47161d,https://open.spotify.com/album/1XslIirSxfAhhxRdn4Li9t,227880,False,"hip hop, R&B, pop, rap"
2h410n0o8WepfoXbhjyWst,0.817,0.816,-5.402,0.269,0.00263,0.0,0.159,0.508,181.982,190288,Stir Fry,https://open.spotify.com/track/2h410n0o8WepfoXbhjyWst,6oMuImdp5ZcFhWP0ESe6mG,Migos,14359493,https://i.scdn.co/image/ab6761610000e5ebf4593f7b778219838d858c34,https://open.spotify.com/artist/6oMuImdp5ZcFhWP0ESe6mG,7EraB8ge0nEd87Vmz1LIor,Game Day Rap,2024-04-25,https://i.scdn.co/image/ab67616d0000b273ad22513a8888f40aed4c3b56,https://open.spotify.com/album/7EraB8ge0nEd87Vmz1LIor,190288,True,"hip hop, trap, pop"
2ktWrqkJWvFJ1E9p5IZvVT,0.616,0.789,-4.874,0.0377,0.053,0.0,0.142,0.621,83.066,227373,The Heart Wants What It Wants,https://open.spotify.com/track/2ktWrqkJWvFJ1E9p5IZvVT,0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,52202157,https://i.scdn.co/image/ab6761610000e5eb815e520e3ce7fe210046ba66,https://open.spotify.com/artist/0C8ZW7ezQVs4URX5aX7Kqx,3invPgzaLVL7sDTOLQofX2,Pop Of the 2000s,2021-06-04,https://i.scdn.co/image/ab67616d0000b27319eabdb2fc934f8dcfc938c7,https://open.spotify.com/album/3invPgzaLVL7sDTOLQofX2,227373,False,pop
3f7gYMirBEKuc57218BjOY,0.791,0.754,-3.729,0.0569,0.00446,0.0,0.163,0.425,125.014,234653,California Gurls,https://open.spotify.com/track/3f7gYMirBEKuc57218BjOY,6jJ0s89eD6GaHleKKya26X,Katy Perry,36569955,https://i.scdn.co/image/ab6761610000e5eb0988562f78810e47a6e3325f,https://open.spotify.com/artist/6jJ0s89eD6GaHleKKya26X,06SY6Ke6mXzZHhURLVU57R,Teenage Dream,2010-08-24,https://i.scdn.co/image/ab67616d0000b273f619042d5f6b2149a4f5e0ca,https://open.spotify.com/album/06SY6Ke6mXzZHhURLVU57R,234653,False,pop
4fq2YUONcgrCJ2SPndSeKC,0.209,0.872,-2.996,0.0757,0.217,0.0,0.0768,0.294,78.139,281560,Already Gone,https://open.spotify.com/track/4fq2YUONcgrCJ2SPndSeKC,3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,10781010,https://i.scdn.co/image/ab6761610000e5eb1dd7d8fbcaa03fca3619b644,https://open.spotify.com/artist/3BmGtnKgCSGYIUhmivXKWX,4h8seeFAi6iYhslcWIxTSG,All I Ever Wanted,2009-03-06,https://i.scdn.co/image/ab67616d0000b2737ed87984e7f39ba42ee1b50a,https://open.spotify.com/album/4h8seeFAi6iYhslcWIxTSG,281560,False,"R&B, pop, christmas"
5T0i6t6rrpqtNmnfT9HikZ,0.58,0.748,-5.433,0.0323,0.00935,0.0,0.753,0.584,109.781,216760,She Hates Me,https://open.spotify.com/track/5T0i6t6rrpqtNmnfT9HikZ,3dXaa6jwM7B52GZpaJEIr5,Puddle Of Mudd,2224423,https://i.scdn.co/image/ab6761610000e5eb8e0981b1159d4027f19ffcfc,https://open.spotify.com/artist/3dXaa6jwM7B52GZpaJEIr5,7rdKvEogQ1KpAUBFJ1aueq,Divorced Dad Rock,2025-01-31,https://i.scdn.co/image/ab67616d0000b27362f1c8d07075f691e7296aac,https://open.spotify.com/album/7rdKvEogQ1KpAUBFJ1aueq,216546,True,"rock, metal, post-grunge"
5cepAtqnEQ6yVG6088zMMu,0.722,0.738,-6.073,0.247,0.328,1.47e-05,0.198,0.748,198.075,184720,Corazón (feat. Nego do Borel),https://open.spotify.com/track/5cepAtqnEQ6yVG6088zMMu,1r4hJ1h58CWwUQe3MxPuau,Maluma,36442252,https://i.scdn.co/image/ab6761610000e5eba9bc74fbec09e03f06cddf44,https://open.spotify.com/artist/1r4hJ1h58CWwUQe3MxPuau,6MoaDh76Fsg0ogW2l7HAFx,F.A.M.E.,2018-05-18,https://i.scdn.co/image/ab67616d0000b2739fa9c0acaf11becc12d22300,https://open.spotify.com/album/6MoaDh76Fsg0ogW2l7HAFx,184720,False,"latin, urbano latino, reggaeton"
5mkaygzoa1DpKRfUg9zyUm,0.459,0.891,-5.057,0.0623,0.00511,0.0,0.106,0.588,154.837,203506,Thnks fr th Mmrs,https://open.spotify.com/track/5mkaygzoa1DpKRfUg9zyUm,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,11205396,https://i.scdn.co/image/ab6761610000e5eb362011ebe6064c38e97e9aac,https://open.spotify.com/artist/4UXqAaa6dQYAk18Lv7PEgX,485LROKZChFOie99Ln5MPC,2000's Rock Hits,2021-02-19,https://i.scdn.co/image/ab67616d0000b273290d95bba9d679a67b265010,https://open.spotify.com/album/485LROKZChFOie99Ln5MPC,204760,False,"pop punk, emo pop, emo, rock"
7BgUcOjSOlKJXASLgJ6bx1,0.724,0.416,-8.964,0.0841,0.365,0.0,0.0969,0.578,151.181,348893,Bag Lady,https://open.spotify.com/track/7BgUcOjSOlKJXASLgJ6bx1,7IfculRW2WXyzNQ8djX8WX,Erykah Badu,3117284,https://i.scdn.co/image/ab6761610000e5ebfb1bc9e7ca44d473641b7842,https://open.spotify.com/artist/7IfculRW2WXyzNQ8djX8WX,3cADvHRdKniF9ELCn1zbGH,Mama's Gun,2000-10-31,https://i.scdn.co/image/ab67616d0000b2730d934cb462fae5a26f829efb,https://open.spotify.com/album/3cADvHRdKniF9ELCn1zbGH,348893,True,"hip hop, R&B, neo soul, r&b"
114pCbiXHLK9DmsEpwMbcg,0.425,0.852,-5.607,0.046,0.0175,0.306,0.0935,0.512,101.968,321040,Take A Look Around,https://open.spotify.com/track/114pCbiXHLK9DmsEpwMbcg,165ZgPlLkK7bf5bDoFc6Sb,Limp Bizkit,7122397,https://i.scdn.co/image/4654955890cb62a6abe9daadfd2b3ecdee8036e4,https://open.spotify.com/artist/165ZgPlLkK7bf5bDoFc6Sb,471Qe3yhHTa6UHO7W7mJRA,The 00s Rock!,2019-11-22,https://i.scdn.co/image/ab67616d0000b2731f5b7dfbe516274a2d3f78f9,https://open.spotify.com/album/471Qe3yhHTa6UHO7W7mJRA,319906,False,"rap metal, rap rock, metal, alternative metal, nu metal"
1SgdUjvppHnIp6L7DZSnwc,0.492,0.857,-2.634,0.0655,0.0841,7.82e-06,0.344,0.393,129.973,222500,She Wolf (Falling to Pieces) [feat. Sia],https://open.spotify.com/track/1SgdUjvppHnIp6L7DZSnwc,1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,26981875,https://i.scdn.co/image/ab6761610000e5ebf150017ca69c8793503c2d4f,https://open.spotify.com/artist/1Cs0zKBU1kc0i8ypK3B9ai,4bTjdxhRRUiWfwj200f9Kl,Nothing but the Beat (Ultimate Edition),2012-12-07,https://i.scdn.co/image/ab67616d0000b2735c8cfe4b2c4aa89c9c92108e,https://open.spotify.com/album/4bTjdxhRRUiWfwj200f9Kl,222500,False,"hip hop, Dance/Electronic, edm, dance, pop"
1ZKNj98yTP3OyCQYbPn5cW,0.484,0.731,-6.694,0.0379,0.431,0.0,0.151,0.51,101.654,204280,Riptide,https://open.spotify.com/track/1ZKNj98yTP3OyCQYbPn5cW,10exVja0key0uqUkk6LJRT,Vance Joy,3333811,https://i.scdn.co/image/ab6761610000e5eb8f074ec8c25406680bf26422,https://open.spotify.com/artist/10exVja0key0uqUkk6LJRT,3VF89zFeFR4e5tyP6GS8g4,100 Greatest 10s: The Best Songs of Last Decade,2019-12-27,https://i.scdn.co/image/ab67616d0000b27359b5e69006a4cb574f45aacc,https://open.spotify.com/album/3VF89zFeFR4e5tyP6GS8g4,204280,False,"rock, folk pop, pop"
2bzNyTh114AvcAzYQlw23f,0.656,0.627,-6.627,0.0379,0.343,2.17e-05,0.124,0.481,99.933,167065,Like I Can,https://open.spotify.com/track/2bzNyTh114AvcAzYQlw23f,2wY79sveU1sp5g7SokKOiI,Sam Smith,25572209,https://i.scdn.co/image/ab6761610000e5ebc4c97d96c08e4bb7c5f574aa,https://open.spotify.com/artist/2wY79sveU1sp5g7SokKOiI,0f8RtEC5UUqMX2cveYlylg,In The Lonely Hour (Drowning Shadows Edition),2015-11-06,https://i.scdn.co/image/ab67616d0000b273fe5d69bf1aa9f9d88837cbb6,https://open.spotify.com/album/0f8RtEC5UUqMX2cveYlylg,167065,False,"soft pop, pop"
2s91I78PYVegi7TT6aZvO4,0.587,0.583,-5.284,0.0313,0.248,0.0,0.124,0.15,139.92,219493,Because of You,https://open.spotify.com/track/2s91I78PYVegi7TT6aZvO4,3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,10781010,https://i.scdn.co/image/ab6761610000e5eb1dd7d8fbcaa03fca3619b644,https://open.spotify.com/artist/3BmGtnKgCSGYIUhmivXKWX,1HNfjOldprBRXzWKD9HETx,Românticas Internacionais,2023-12-08,https://i.scdn.co/image/ab67616d0000b273826c30861f7090ac9d23d514,https://open.spotify.com/album/1HNfjOldprBRXzWKD9HETx,218414,False,"R&B, pop, christmas"
3Bii4zWSgtjgbW9IKqFCpP,0.566,0.815,-4.481,0.14,0.0737,0.0,0.12,0.672,169.961,185586,I Write Sins Not Tragedies,https://open.spotify.com/track/3Bii4zWSgtjgbW9IKqFCpP,20JZFwl6HVl6yg8a4H3ZqK,Panic! At The Disco,12567129,https://i.scdn.co/image/ab6761610000e5ebb256ae9a4b82bfff97776ae2,https://open.spotify.com/artist/20JZFwl6HVl6yg8a4H3ZqK,5ZNIZY6Dg9sC04xsJEBx0o,Rock,2018-08-03,https://i.scdn.co/image/ab67616d0000b27308587d7b774881e79f96b655,https://open.spotify.com/album/5ZNIZY6Dg9sC04xsJEBx0o,187613,True,"emo, rock"
6LWH8G5fOQphT6kIad5z9u,0.745,0.346,-7.709,0.331,0.00552,0.0,0.0881,0.112,203.911,237240,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",https://open.spotify.com/track/6LWH8G5fOQphT6kIad5z9u,0A0FS04o6zMoto8OKPsDwY,YG,3433689,https://i.scdn.co/image/ab6761610000e5ebc28a1368220e0da021f8433c,https://open.spotify.com/artist/0A0FS04o6zMoto8OKPsDwY,1rh6odwhub1SPXMekA7zvu,Hottest Hip Hop 2018,2018-08-24,https://i.scdn.co/image/ab67616d0000b273d963ab4a6a0896ac2965cb01,https://open.spotify.com/album/1rh6odwhub1SPXMekA7zvu,237240,True,"hip hop, hyphy, pop"
7KXjTSCq5nL1LoYtL7XAwS,0.906,0.625,-6.779,0.0903,0.000243,3.23e-05,0.0975,0.423,150.018,177000,HUMBLE.,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,39687113,https://i.scdn.co/image/ab6761610000e5eb39ba6dcd4355c03de0b50918,https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg,4eLPsYPBmXABThSJ821sqY,DAMN.,2017-04-14,https://i.scdn.co/image/ab67616d0000b2738b52c6b9bc4e43d873869699,https://open.spotify.com/album/4eLPsYPBmXABThSJ821sqY,177000,True,"hip hop, west coast hip hop"
0eaea6O9OQa1Q1cONBdtwm,0.349,0.348,-6.142,0.0316,0.726,0.0,0.12,0.0886,74.541,246587,Jar of Hearts,https://open.spotify.com/track/0eaea6O9OQa1Q1cONBdtwm,7H55rcKCfwqkyDFH9wpKM6,Christina Perri,4136576,https://i.scdn.co/image/ab6761610000e5eb9bbbc124c9f0f75af892d97d,https://open.spotify.com/artist/7H55rcKCfwqkyDFH9wpKM6,1MIoWd6zoBRksSe3TJhBhS,Belting Songs,2025-03-06,https://i.scdn.co/image/ab67616d0000b2730085ec0b86f07995d321edb4,https://open.spotify.com/album/1MIoWd6zoBRksSe3TJhBhS,246587,False,"soft pop, pop"
0uNMe6UEqe9uGazPgUGnLD,0.762,0.692,-3.973,0.0438,0.113,0.0,0.094,0.397,114.906,208306,Paparazzi,https://open.spotify.com/track/0uNMe6UEqe9uGazPgUGnLD,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,36230042,https://i.scdn.co/image/ab6761610000e5eb4b09cd0839c6129c29d22f79,https://open.spotify.com/artist/1HY2Jd0NmPuamShAr6KMms,6rePArBMb5nLWEaY9aQqL4,The Fame Monster (Deluxe Edition),2009-11-05,https://i.scdn.co/image/ab67616d0000b2735c9890c0456a3719eeecd8aa,https://open.spotify.com/album/6rePArBMb5nLWEaY9aQqL4,208306,False,"art pop, pop"
4yozIk30V2f7DDq2e9nRVT,0.557,0.533,-6.817,0.0252,0.0492,0.0,0.205,0.233,143.994,238733,Here Without You,https://open.spotify.com/track/4yozIk30V2f7DDq2e9nRVT,2RTUTCvo6onsAnheUk3aL9,3 Doors Down,4685908,https://i.scdn.co/image/ab6761610000e5eb2064b57344edc592454c8090,https://open.spotify.com/artist/2RTUTCvo6onsAnheUk3aL9,5i13wQghJ31wCe7aULoMu3,Heartbreak Songs,2019-12-27,https://i.scdn.co/image/ab67616d0000b27301899476631d55c1edfbc6c5,https://open.spotify.com/album/5i13wQghJ31wCe7aULoMu3,238560,False,"rock, pop, metal, post-grunge"
5SkRLpaGtvYPhw02vZhQQ9,0.657,0.734,-4.832,0.484,0.149,0.0,0.139,0.434,91.03,223506,All Falls Down,https://open.spotify.com/track/5SkRLpaGtvYPhw02vZhQQ9,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,29601642,https://i.scdn.co/image/ab6761610000e5eb6e835a500e791bf9c27a422a,https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x,4Uv86qWpGTxf7fU7lG5X6F,The College Dropout,2004-02-10,https://i.scdn.co/image/ab67616d0000b27325b055377757b3cdd6f26b78,https://open.spotify.com/album/4Uv86qWpGTxf7fU7lG5X6F,223506,True,"hip hop, rap"
756zmMwOpsvhxr1KbpfK2j,0.391,0.808,-6.209,0.0892,0.0759,0.0,0.149,0.737,100.304,203506,Naive,https://open.spotify.com/track/756zmMwOpsvhxr1KbpfK2j,1GLtl8uqKmnyCWxHmw9tL4,The Kooks,2625113,https://i.scdn.co/image/ab6761610000e5ebdb445115fc89f2ede86dab8a,https://open.spotify.com/artist/1GLtl8uqKmnyCWxHmw9tL4,2tRXuskzF44cSst4srdziZ,Naive,2021-03-26,https://i.scdn.co/image/ab67616d0000b27318049339690d96bbcee25ac2,https://open.spotify.com/album/2tRXuskzF44cSst4srdziZ,188424,False,"indie rock, rock, indie"
0XynnWU4lnJDkziTWxrhIL,0.578,0.894,-5.42,0.0296,0.0103,2.66e-06,0.216,0.741,165.98,347106,You Sang To Me,https://open.spotify.com/track/0XynnWU4lnJDkziTWxrhIL,4wLXwxDeWQ8mtUIRPxGiD6,Marc Anthony,10484770,https://i.scdn.co/image/ab6761610000e5eb036b6cb012fd1c34862161c2,https://open.spotify.com/artist/4wLXwxDeWQ8mtUIRPxGiD6,2p9InHYKGHzV1cvz4VRMGE,Marc Anthony,1999-09-07,https://i.scdn.co/image/ab67616d0000b2732eb22330d7e2239ea8ba61cb,https://open.spotify.com/album/2p9InHYKGHzV1cvz4VRMGE,347333,False,"salsa, merengue, bachata, latin, salsa romantica, pop"
1YMRokPpeQykPeXMXLUodb,0.513,0.826,-3.651,0.132,0.106,0.0,0.0675,0.889,76.91,265026,Wanna Get To Know You,https://open.spotify.com/track/1YMRokPpeQykPeXMXLUodb,6evKD5JWJON3qPBJtUEmtY,G-Unit,2630195,https://i.scdn.co/image/a668bc3f083377ca8889e9f8273c752e0342c4e0,https://open.spotify.com/artist/6evKD5JWJON3qPBJtUEmtY,1EFFaJGOO4CSEXATGFFusp,Hip Hop Love,2020-07-03,https://i.scdn.co/image/ab67616d0000b273dfcdcc10d39009ddf453aa5d,https://open.spotify.com/album/1EFFaJGOO4CSEXATGFFusp,265026,True,"hip hop, pop, gangster rap"
34xBvYfRT4DHAkiDAIukfT,0.517,0.906,-3.677,0.0735,0.00272,9.26e-06,0.113,0.731,172.977,211520,Misery Business,https://open.spotify.com/track/34xBvYfRT4DHAkiDAIukfT,74XFHRwlV6OrjEM0A2NCMF,Paramore,9280436,https://i.scdn.co/image/ab6761610000e5ebb10c34546a4ca2d7faeb8865,https://open.spotify.com/artist/74XFHRwlV6OrjEM0A2NCMF,1OUyZEIngHGHT1kdu0RBkq,Crate Digging - Rock,2023-11-04,https://i.scdn.co/image/ab67616d0000b27342c1b98cbd438cbdd0285142,https://open.spotify.com/album/1OUyZEIngHGHT1kdu0RBkq,211520,False,"pop punk, emo pop, emo, rock, pop"
3J8fwHWQBjPxJxh2l0nwmx,0.523,0.78,-3.464,0.0753,0.0366,0.0,0.0751,0.193,128.006,271426,Clarity,https://open.spotify.com/track/3J8fwHWQBjPxJxh2l0nwmx,2qxJFvFYMEDqd7ui6kSAcq,Zedd,6060090,https://i.scdn.co/image/ab6761610000e5ebe28762aed82cde1178fb3873,https://open.spotify.com/artist/2qxJFvFYMEDqd7ui6kSAcq,3MWSY8N1zWSNBcnMTIeiTz,Good Morning Music: Wake Up Workout,2019-05-10,https://i.scdn.co/image/ab67616d0000b273ffd3f00fc718dda0ef50d237,https://open.spotify.com/album/3MWSY8N1zWSNBcnMTIeiTz,271426,False,"hip hop, Dance/Electronic, edm, pop"
4SyadrABZJIjeND1HPJS31,0.921,0.668,-8.73,0.235,0.0949,0.0,0.592,0.892,131.059,296586,Rollout (My Business),https://open.spotify.com/track/4SyadrABZJIjeND1HPJS31,3ipn9JLAPI5GUEo4y4jcoi,Ludacris,3274767,https://i.scdn.co/image/adcc1cb654e89f2e404688ae0d1bbc942ce02e5d,https://open.spotify.com/artist/3ipn9JLAPI5GUEo4y4jcoi,1GMj0Rx5Q6EyBYbi9Eu7Vr,Word Of Mouf,2001-01-01,https://i.scdn.co/image/ab67616d0000b27345b6350245f9ab800433a3c5,https://open.spotify.com/album/1GMj0Rx5Q6EyBYbi9Eu7Vr,296586,True,"hip hop, pop, southern hip hop"
5FVd6KXrgO9B3JPmC8OPst,0.548,0.532,-7.596,0.0323,0.186,0.000263,0.217,0.405,85.03,272394,Do I Wanna Know?,https://open.spotify.com/track/5FVd6KXrgO9B3JPmC8OPst,7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,29554321,https://i.scdn.co/image/ab6761610000e5eb7da39dea0a72f581535fb11f,https://open.spotify.com/artist/7Ln80lUS6He07XvHI8qqHH,78bpIziExqiI9qztvNFlQu,AM,2013-09-09,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163,https://open.spotify.com/album/78bpIziExqiI9qztvNFlQu,272394,False,"rock, garage rock, indie"
7mS8RbJji2UZAaguRGsOCH,0.804,0.836,-6.635,0.089,0.32,0.0,0.213,0.85,120.046,223773,Me Against the Music (feat. Madonna) - LP Version / Video Mix,https://open.spotify.com/track/7mS8RbJji2UZAaguRGsOCH,26dSoYclwsYLMAKD3tpOr4,Britney Spears,16432977,https://i.scdn.co/image/ab6761610000e5eb3a49b0a3954e460a8a76ed90,https://open.spotify.com/artist/26dSoYclwsYLMAKD3tpOr4,0z7pVBGOD7HCIB7S8eLkLI,In The Zone,2003-11-13,https://i.scdn.co/image/ab67616d0000b273efc6988972cb04105f002cd4,https://open.spotify.com/album/0z7pVBGOD7HCIB7S8eLkLI,223773,False,pop
3HVJbdz0V402U5YggQK4Ao,0.658,0.551,-6.62,0.37,0.0043,0.000108,0.197,0.442,138.335,214960,Touch It,https://open.spotify.com/track/3HVJbdz0V402U5YggQK4Ao,1YfEcTuGvBQ8xSD1f53UnK,Busta Rhymes,3018375,https://i.scdn.co/image/ab6761610000e5eb7b31aba081ef084510cde4e3,https://open.spotify.com/artist/1YfEcTuGvBQ8xSD1f53UnK,3lT0XTcteJfBbPNoPAmNRq,The Big Bang,2006-01-01,https://i.scdn.co/image/ab67616d0000b273cb985820fdad1b2ff5402141,https://open.spotify.com/album/3lT0XTcteJfBbPNoPAmNRq,214960,True,"hip hop, pop, east coast hip hop"
3QnEp4rluCxUwgpXT43jmC,0.405,0.721,-6.97,0.283,0.329,0.0,0.252,0.815,92.854,280680,Runaway Love,https://open.spotify.com/track/3QnEp4rluCxUwgpXT43jmC,3ipn9JLAPI5GUEo4y4jcoi,Ludacris,3274767,https://i.scdn.co/image/adcc1cb654e89f2e404688ae0d1bbc942ce02e5d,https://open.spotify.com/artist/3ipn9JLAPI5GUEo4y4jcoi,77u9Ndnhi4raBZfnl22Jzg,Release Therapy,2006-01-01,https://i.scdn.co/image/ab67616d0000b2731ff60896218b50e65daa0372,https://open.spotify.com/album/77u9Ndnhi4raBZfnl22Jzg,280680,True,"hip hop, pop, southern hip hop"
4qhUphHHpGw5NSYkt3wRn6,0.716,0.821,-3.435,0.0314,0.0558,0.0,0.0844,0.618,92.997,219546,One More Night,https://open.spotify.com/track/4qhUphHHpGw5NSYkt3wRn6,04gDigrS5kc9YWfZHwBETP,Maroon 5,44463951,https://i.scdn.co/image/ab6761610000e5ebf8349dfb619a7f842242de77,https://open.spotify.com/artist/04gDigrS5kc9YWfZHwBETP,4hp2vWBlOF3RUMw0tRMW4A,Boys Night Bangers,2023-10-12,https://i.scdn.co/image/ab67616d0000b2737f0ec6b019a85075f6021851,https://open.spotify.com/album/4hp2vWBlOF3RUMw0tRMW4A,219866,False,pop
5RPYcnToWBhrZ8d5KqjAry,0.38,0.988,-2.042,0.0639,2.64e-05,7.86e-05,0.368,0.769,186.113,176346,American Idiot,https://open.spotify.com/track/5RPYcnToWBhrZ8d5KqjAry,7oPftvlwr6VrsViSDV7fJY,Green Day,16402571,https://i.scdn.co/image/ab6761610000e5eb6ff0cd5ef2ecf733804984bb,https://open.spotify.com/artist/7oPftvlwr6VrsViSDV7fJY,19ObsGobUuBr11M6ysFMug,American Idiot (20th Anniversary Deluxe Edition),2024-10-25,https://i.scdn.co/image/ab67616d0000b2738214d54694cb9813927f7f3f,https://open.spotify.com/album/19ObsGobUuBr11M6ysFMug,174689,True,"pop punk, punk, rock"
5yrXICHj7j1gtSzGo9wK2E,0.457,0.757,-5.177,0.032,0.0206,0.0,0.146,0.417,102.961,266600,Little Talks,https://open.spotify.com/track/5yrXICHj7j1gtSzGo9wK2E,4dwdTW1Lfiq0cM8nBAqIIz,Of Monsters and Men,3586178,https://i.scdn.co/image/ab6761610000e5ebce5451b5cc60faf1992e969a,https://open.spotify.com/artist/4dwdTW1Lfiq0cM8nBAqIIz,2kXuNA437aKMhEj9zeRSOW,Pop At Home,2020-05-01,https://i.scdn.co/image/ab67616d0000b273df5a088fdac6e590424d01db,https://open.spotify.com/album/2kXuNA437aKMhEj9zeRSOW,266333,False,"indie folk, Folk/Acoustic, rock, folk pop, pop"
6LoQHIo74tOzQ8EsLEkhgF,0.546,0.787,-4.1,0.0517,0.0101,0.00021,0.0809,0.573,79.979,231986,Come & Get It,https://open.spotify.com/track/6LoQHIo74tOzQ8EsLEkhgF,0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,52202157,https://i.scdn.co/image/ab6761610000e5eb815e520e3ce7fe210046ba66,https://open.spotify.com/artist/0C8ZW7ezQVs4URX5aX7Kqx,3cGKAHAUhAaTTezK4GbBhQ,Stars Dance (Bonus Track Version),2013-01-01,https://i.scdn.co/image/ab67616d0000b2730e36690135fa1a30d048e604,https://open.spotify.com/album/3cGKAHAUhAaTTezK4GbBhQ,231986,False,pop
745HOTza1TixEbqmAJ5MAn,0.645,0.832,-5.595,0.0294,0.00106,0.00264,0.199,0.375,112.028,188371,Wasted,https://open.spotify.com/track/745HOTza1TixEbqmAJ5MAn,2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,7779878,https://i.scdn.co/image/ab6761610000e5ebe84e08fb1dfa2bf9b5a61563,https://open.spotify.com/artist/2o5jDhtHVPhrJdv3cEQ99Z,37bu5iGP8qyG50MbFUKbGi,EDM Hits,2020-04-03,https://i.scdn.co/image/ab67616d0000b273167d49d5d7098b176562f9b2,https://open.spotify.com/album/37bu5iGP8qyG50MbFUKbGi,190013,False,"big room, house, Dance/Electronic, edm, trance, dance, pop"
7iIrkIn7Iba9u6vPI6lsoP,0.781,0.445,-6.061,0.0295,0.474,0.0,0.184,0.591,78.998,281560,Thinking out Loud,https://open.spotify.com/track/7iIrkIn7Iba9u6vPI6lsoP,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,119755896,https://i.scdn.co/image/ab6761610000e5eb399444ed4eace08b549d1161,https://open.spotify.com/artist/6eUKZXaKkcviH0Ku9w2n3V,1upLfaShcnjVjey0FdY7aO,x (10th Anniversary Edition),2024-06-21,https://i.scdn.co/image/ab67616d0000b273eeef5eff0ccede9a1c9c30b4,https://open.spotify.com/album/1upLfaShcnjVjey0FdY7aO,281560,False,"soft pop, pop"
0Eeqd4WHIG5jOjimHDIRrG,0.422,0.264,-7.064,0.0322,0.922,0.0,0.132,0.331,119.93,269560,All of Me,https://open.spotify.com/track/0Eeqd4WHIG5jOjimHDIRrG,5y2Xq6xcjJb2jVM54GHK3t,John Legend,7599363,https://i.scdn.co/image/ab6761610000e5eb01784e44ffd1a339350f4417,https://open.spotify.com/artist/5y2Xq6xcjJb2jVM54GHK3t,0Gx3NbhZp2OSPGLqLbsZrw,Internacionais Mais Tocadas 2023,2023-06-12,https://i.scdn.co/image/ab67616d0000b2731954be042f646eb5faf446d8,https://open.spotify.com/album/0Gx3NbhZp2OSPGLqLbsZrw,271000,False,"soft pop, R&B, pop, neo soul"
